,imdbId,year,Decade,title.y,Btest,Btest5,budget13,domgross13,intgross13,averating,nratings
2,65466,1970,1970,Beyond the Valley of the Dolls,PASS,1 ok,5.997631,53.978683,53.978683,,
3,67065,1971,1970,Escape from the Planet of the Apes,FAIL,4 notalk,14.386286,70.780525,70.780525,2.730769231,13
4,67116,1971,1970,The French Connection,FAIL,4 notalk,12.659931,236.848653,236.848653,4.02173913,46
5,67741,1971,1970,Shaft,FAIL,4 notalk,305.063707,404.702718,616.827003,,
6,67800,1971,1970,Straw Dogs,FAIL,4 notalk,143.862856,59.412143,64.760273,,
7,67992,1971,1970,Willy Wonka & the Chocolate Factory,FAIL,3 men,17.263543,23.018057,23.018057,3.753378378,148
8,68156,1972,1970,1776,FAIL,4 notalk,22.288557,,,,
9,68646,1972,1970,The Godfather,FAIL,4 notalk,39.004975,752.051643,1496.119403,4.4875,200
11,69089,1972,1970,Pink Flamingos,PASS,1 ok,0.066866,2.305762,2.305762,3.8125,8
10,68699,1973,1970,High Plains Drifter,FAIL,4 notalk,82.329139,82.329139,82.329139,3.5,9
12,69704,1973,1970,American Graffiti,FAIL,3 men,4.074506,603.047833,734.145189,4.065789474,38
13,70047,1973,1970,The Exorcist,PASS,1 ok,62.92673,1074.306128,2111.900435,3.7265625,64
14,70707,1973,1970,Sleeper,FAIL,4 notalk,10.487788,96.197818,96.197818,4.051282051,39
15,70735,1973,1970,The Sting,FAIL,4 notalk,28.841418,837.011132,837.011132,4.015873016,63
16,71222,1974,1970,Black Christmas,PASS,1 ok,42.513535,76.693179,76.693179,,
17,71230,1974,1970,Blazing Saddles,FAIL,4 notalk,12.281688,564.485269,564.485269,3.935483871,62
18,71360,1974,1970,The Conversation,FAIL,4 notalk,7.557962,20.878869,20.878869,4.304347826,23
19,71562,1974,1970,The Godfather: Part II,PASS,1 ok,61.408439,270.669505,270.669505,4.385185185,135
21,72271,1974,1970,The Texas Chain Saw Massacre,FAIL,4 notalk,0.661322,125.520924,125.520924,3.5,17
22,72308,1974,1970,The Towering Inferno,FAIL,4 notalk,0.661322,125.520924,125.520924,3.4,10
23,72431,1974,1970,Young Frankenstein,FAIL,3 men,13.226433,407.657562,407.657562,4.087837838,74
20,71853,1975,1970,Monty Python and the Holy Grail,FAIL,3 men,1.73124,14.835412,21.765791,4.224137931,145
24,72684,1975,1970,Barry Lyndon,FAIL,4 notalk,47.609104,86.562007,86.562007,3.333333333,12
25,73195,1975,1970,Jaws,FAIL,4 notalk,51.937204,1125.306085,2037.236823,3.777777778,108
26,73486,1975,1970,One Flew Over the Cuckoo's Nest,FAIL,3 men,19.043641,471.681892,471.681892,4.256944444,144
27,73629,1975,1970,The Rocky Horror Picture Show,FAIL,2 dubious,5.19372,605.399166,605.399166,3.174603175,63
28,74156,1976,1970,Assault on Precinct 13,FAIL,4 notalk,122.754817,82.00388,147.473116,,
30,74512,1976,1970,Family Plot,PASS,1 ok,12.275482,54.01212,54.01212,,
31,74812,1976,1970,Logan's Run,FAIL,3 men,28.642791,102.295681,102.295681,3.303571429,28
32,74958,1976,1970,Network,PASS,1 ok,15.548943,96.934884,96.934884,4.092105263,38
33,75148,1976,1970,Rocky,FAIL,4 notalk,4.091827,479.705967,920.661128,3.789855072,69
34,75222,1976,1970,Silent Movie,FAIL,4 notalk,18.00404,147.901939,147.901939,,
35,75249,1976,1970,Sparkle,PASS,1 ok,40.918272,99.830228,100.905781,,
36,75314,1976,1970,Taxi Driver,FAIL,4 notalk,4.091827,115.64557,115.64557,4.224576271,118
29,74486,1977,1970,Eraserhead,FAIL,5 nowomen,0.384315,26.902024,26.902024,3.535714286,14
37,75686,1977,1970,Annie Hall,PASS,1 ok,15.372585,147.005823,147.005823,4.09375,80
38,75784,1977,1970,A Bridge Too Far,FAIL,4 notalk,99.921804,195.231833,195.231833,3.357142857,7
39,75860,1977,1970,Close Encounters of the Third Kind,FAIL,4 notalk,76.862926,637.962288,1297.83051,3.903225806,62
40,76141,1977,1970,High Anxiety,FAIL,4 notalk,13.066697,119.3798,119.3798,,
41,76245,1977,1970,Julia,PASS,1 ok,23.058878,0.25022,5.24631,,
42,76759,1977,1970,Star Wars,FAIL,4 notalk,42.274609,1771.68279,3066.446442,4.221649485,291
43,77402,1978,1970,Dawn of the Dead,FAIL,5 nowomen,99.979768,210.638678,369.3998,3.6,10
44,77405,1978,1970,Days of Heaven,PASS,1 ok,10.712118,12.307327,13.071926,4,6
45,77416,1978,1970,The Deer Hunter,FAIL,4 notalk,53.56059,178.535299,178.535299,3.864583333,48
46,77631,1978,1970,Grease,PASS,1 ok,21.424236,649.203517,1383.697739,3.477777778,90
47,77651,1978,1970,Halloween,FAIL,2 dubious,53.56059,208.062006,276.781136,3.538461538,26
48,77713,1978,1970,I Spit on Your Grave,FAIL,5 nowomen,6.248735,0.332258,4.565044,,
49,77975,1978,1970,Animal House,FAIL,3 men,10.712118,505.611968,505.611968,3.805084746,59
50,78346,1978,1970,Superman,FAIL,4 notalk,196.388829,479.25308,1071.925937,3.433333333,75
51,78748,1979,1970,Alien,PASS,1 ok,28.886103,259.752278,653.566146,3.988188976,127
52,78767,1979,1970,The Amityville Horror,PASS,1 ok,59.376989,209.370867,350.406635,3.115384615,13
53,78788,1979,1970,Apocalypse Now,FAIL,5 nowomen,101.10136,252.913878,252.913878,4.138392857,112
54,79574,1979,1970,Moonraker,FAIL,4 notalk,99.496576,225.632559,674.971936,3.565217391,23
55,79945,1979,1970,Star Trek: The Motion Picture,FAIL,4 notalk,112.334844,264.014024,446.12981,3.053191489,47
56,80339,1980,1980,Airplane!,FAIL,2 dubious,9.897188,235.987236,235.987236,3.820754717,106
57,80455,1980,1980,The Blues Brothers,FAIL,4 notalk,76.349732,161.832844,161.832844,3.893617021,94
58,80492,1980,1980,Can't Stop the Music,PASS,1 ok,56.555357,5.655536,5.655536,,
59,80684,1980,1980,Star Wars: Episode V - The Empire Strikes Back,FAIL,5 nowomen,65.038661,820.821721,1510.514303,4.232905983,234
60,80716,1980,1980,Fame,PASS,1 ok,50.899822,63.49897,220.444178,3.5,8
61,80745,1980,1980,Flash Gordon,FAIL,2 dubious,98.971875,76.655018,76.655018,3.071428571,7
62,80749,1980,1980,The Fog,PASS,1 ok,50.899822,83.450574,104.764631,3.416666667,6
63,80761,1980,1980,Friday the 13th,FAIL,3 men,48.072054,183.81062,259.308493,3.088235294,17
64,80855,1980,1980,Heaven's Gate,FAIL,5 nowomen,124.421786,9.852879,9.852879,,
65,81375,1980,1980,Private Benjamin,PASS,1 ok,42.416518,197.512086,197.512086,3.347826087,23
66,81398,1980,1980,Raging Bull,FAIL,4 notalk,50.899822,66.113787,66.113787,4.35,50
67,81505,1980,1980,The Shining,FAIL,3 men,53.727589,124.470916,124.470916,4.02970297,101
68,81534,1980,1980,Somewhere in Time,FAIL,3 men,14.421616,27.456486,27.456486,3.638888889,18
69,81573,1980,1980,Superman II,FAIL,2 dubious,152.699465,305.924063,305.924063,3.197368421,38
70,81633,1981,1980,Time Bandits,FAIL,4 notalk,30.742635,95.814545,95.814545,3.569767442,43
71,82096,1981,1980,Das Boot,FAIL,5 nowomen,30.742635,29.430119,217.684336,4.166666667,51
73,82340,1981,1980,Escape from New York,FAIL,5 nowomen,15.371317,64.674049,64.674049,3.3125,48
74,82418,1981,1980,Friday the 13th Part 2,FAIL,4 notalk,3.202358,55.651281,55.651281,1.944444444,9
75,82495,1981,1980,Halloween II,PASS,1 ok,6.404716,65.414737,65.414737,3.1875,8
76,82509,1981,1980,Heavy Metal,FAIL,4 notalk,23.825542,50.138908,50.138908,3.348484848,33
77,82517,1981,1980,History of the World: Part I,FAIL,4 notalk,28.180748,81.14006,81.14006,3.666666667,18
78,82971,1981,1980,Raiders of the Lost Ark,FAIL,5 nowomen,51.237724,635.757611,998.945973,4.193181818,220
84,83907,1981,1980,The Evil Dead,FAIL,4 notalk,0.960707,6.148527,75.319455,3.645833333,24
72,82198,1982,1980,Conan the Barbarian,FAIL,4 notalk,48.26536,92.341492,190.92349,3.333333333,24
79,83642,1982,1980,The Best Little Whorehouse in Texas,PASS,1 ok,49.471994,168.20873,168.20873,,
80,83658,1982,1980,Blade Runner,FAIL,4 notalk,67.571504,78.808471,79.97478,4.037671233,146
81,83722,1982,1980,Cat People,PASS,1 ok,30.16585,16.892876,50.678628,3.111111111,9
82,83833,1982,1980,Diner,FAIL,4 notalk,12.06634,30.39006,30.39006,3.977272727,22
83,83866,1982,1980,E.T.: The Extra-Terrestrial,FAIL,2 dubious,25.339314,1050.038377,1913.637848,3.76875,160
85,83929,1982,1980,Fast Times at Ridgemont High,FAIL,3 men,10.859706,65.38238,65.38238,3.615384615,52
86,83944,1982,1980,First Blood,FAIL,5 nowomen,33.785752,113.93739,302.172295,3.472222222,18
87,83972,1982,1980,Friday the 13th Part III,FAIL,2 dubious,5.429853,88.542965,88.542965,2.166666667,6
88,84516,1982,1980,Poltergeist,PASS,1 ok,25.821968,180.285645,293.709241,3.723684211,38
89,84522,1982,1980,Porky's,FAIL,3 men,9.653072,264.234708,264.234708,2.916666667,12
90,84726,1982,1980,Star Trek: The Wrath of Khan,FAIL,2 dubious,28.959216,192.851397,233.604343,3.75,72
91,84805,1982,1980,Tootsie,FAIL,4 notalk,36.19902,427.63109,427.63109,3.810344828,29
92,84827,1982,1980,TRON,FAIL,5 nowomen,41.025556,64.961738,64.961738,3.478723404,47
93,85549,1983,1980,Flashdance,PASS,1 ok,16.375486,211.626424,471.294841,3.216666667,30
94,86190,1983,1980,Star Wars: Episode VI - Return of the Jedi,FAIL,5 nowomen,76.029041,723.340482,1339.748672,4.059907834,217
95,86393,1983,1980,Superman III,PASS,1 ok,91.234849,140.245796,140.245796,2.270833333,24
96,86541,1983,1980,Videodrome,FAIL,3 men,13.923842,4.96046,4.96046,3.785714286,7
97,86567,1983,1980,WarGames,FAIL,4 notalk,28.072261,174.127177,174.127177,3.621212121,33
98,86879,1984,1980,Amadeus,PASS,1 ok,40.345992,116.494634,116.494634,4.155,100
99,86960,1984,1980,Beverly Hills Cop,FAIL,5 nowomen,33.62166,526.202467,708.968739,3.676470588,51
100,86984,1984,1980,Body Double,FAIL,3 men,22.41444,19.729056,19.729056,,
101,87078,1984,1980,Conan the Destroyer,FAIL,2 dubious,40.345992,59.174122,59.174122,3.5,5
102,87182,1984,1980,Dune,FAIL,2 dubious,100.86498,61.521969,61.521969,3.083333333,30
103,87298,1984,1980,Friday the 13th Part IV: The Final Chapter,PASS,1 ok,5.827754,73.924796,73.924796,1.666666667,6
104,87332,1984,1980,Ghostbusters,FAIL,4 notalk,67.24332,534.880544,653.677077,3.761904762,147
105,87363,1984,1980,Gremlins,FAIL,4 notalk,24.655884,332.111304,332.111304,3.170212766,47
106,87469,1984,1980,Indiana Jones and the Temple of Doom,FAIL,5 nowomen,62.760432,403.191555,746.580777,3.765306122,98
107,87538,1984,1980,The Karate Kid,PASS,1 ok,89.65776,395.820224,804.883755,3.368421053,38
108,87800,1984,1980,A nightmare on Elm Street,FAIL,3 men,78.45054,141.379105,263.884353,3.28125,32
109,87928,1984,1980,Police Academy,FAIL,2 dubious,10.086498,182.002774,182.002774,2.636363636,22
110,87995,1984,1980,Repo Man,FAIL,3 men,3.362166,5.155321,5.155321,3.6875,32
111,88161,1984,1980,Splash,FAIL,4 notalk,17.931552,140.313263,140.313263,3.163461538,52
112,88170,1984,1980,Star Trek III: The Search for Spock,FAIL,4 notalk,40.345992,171.405568,195.005629,3.314814815,54
113,88247,1984,1980,The Terminator,FAIL,3 men,14.345242,85.217529,174.875289,3.958860759,158
114,88763,1985,1980,Back to the Future,FAIL,4 notalk,41.136059,455.981879,831.110482,4.015486726,226
115,88846,1985,1980,Brazil,PASS,1 ok,32.475836,21.497131,21.497131,4.032258065,62
116,88939,1985,1980,The Color Purple,PASS,1 ok,32.475836,202.626921,202.626921,3.935483871,31
117,88944,1985,1980,Commando,FAIL,4 notalk,21.650558,75.937118,75.937118,3.5,5
118,88993,1985,1980,Day of the Dead,FAIL,5 nowomen,38.971004,,,3.25,6
119,89457,1985,1980,Ladyhawke,FAIL,5 nowomen,43.301115,39.837026,39.837026,3.476190476,21
120,89469,1985,1980,Legend,FAIL,2 dubious,54.126394,33.562937,33.562937,3.366666667,15
121,89893,1985,1980,Red Sonja,PASS,1 ok,38.754498,14.951574,14.951574,2.583333333,6
122,89908,1985,1980,Return to Oz,PASS,1 ok,58.456506,22.990322,22.990322,3.555555556,9
129,91578,1985,1980,My Beautiful Laundrette,FAIL,3 men,0.866022,,,,
123,90555,1986,1980,Crocodile Dundee,FAIL,2 dubious,10.618824,371.24152,696.594829,3.233333333,60
124,90605,1986,1980,Aliens,PASS,1 ok,36.104,180.860331,389.32102,3.924,125
125,90848,1986,1980,The Clan of the Cave Bear,PASS,1 ok,31.856471,4.149267,4.149267,1.8,5
126,91203,1986,1980,Highlander,PASS,1 ok,33.980236,12.530212,27.396565,3.428571429,49
127,91225,1986,1980,Howard The Duck,FAIL,2 dubious,63.712942,34.60839,34.60839,1.791666667,12
128,91419,1986,1980,Little Shop of Horrors,FAIL,4 notalk,63.712942,82.290329,82.290329,3.577777778,45
130,91738,1986,1980,Peggy Sue Got Married,PASS,1 ok,38.227765,87.887418,87.887418,3.318181818,22
131,91763,1986,1980,Platoon,FAIL,5 nowomen,12.742588,293.001649,293.001649,3.933823529,68
132,92005,1986,1980,Stand By Me,FAIL,5 nowomen,16.990118,111.046165,111.046165,4.09375,112
133,92099,1986,1980,Top Gun,FAIL,3 men,31.856471,381.854174,757.76053,3.324324324,74
134,92644,1987,1980,Beverly Hills Cop II,FAIL,4 notalk,41.007948,315.074388,567.273267,2.964285714,14
136,92991,1987,1980,Evil Dead II,FAIL,2 dubious,7.176391,12.144594,12.144594,3.787878788,33
137,93010,1987,1980,Fatal Attraction,FAIL,2 dubious,28.705563,321.18592,656.332204,3.673469388,49
138,93105,1987,1980,"Good Morning, Vietnam",FAIL,4 notalk,26.655166,254.090104,254.090104,3.660377358,53
139,93177,1987,1980,Hellraiser,PASS,1 ok,2.050397,29.861988,29.861988,3.545454545,11
140,93389,1987,1980,The Last Emperor,FAIL,2 dubious,51.259935,90.184679,90.184679,4.032258065,31
141,93409,1987,1980,Lethal Weapon,FAIL,4 notalk,30.755961,133.670224,246.44208,3.588888889,90
142,93437,1987,1980,The Lost Boys,FAIL,4 notalk,17.428378,66.069067,66.069067,3.925,20
143,93773,1987,1980,Predator,FAIL,5 nowomen,36.907153,122.481612,201.487544,3.566037736,53
144,93779,1987,1980,The Princess Bride,FAIL,3 men,30.755961,63.269112,63.269112,4.208588957,163
145,93818,1987,1980,Radio Days,FAIL,4 notalk,32.806358,30.331075,30.331075,3.75,22
146,93870,1987,1980,RoboCop,FAIL,4 notalk,246.047687,112.289613,454.321579,3.594827586,58
147,94012,1987,1980,Spaceballs,FAIL,2 dubious,46.544021,78.160088,78.160088,3.620689655,58
148,94074,1987,1980,Superman IV: The Quest for Peace,PASS,1 ok,34.856756,23.021501,23.021501,2.208333333,12
135,92675,1988,1980,Bloodsport,FAIL,4 notalk,2.954471,23.253887,23.253887,,
149,94612,1988,1980,Action Jackson,FAIL,4 notalk,13.787529,39.899139,39.899139,,
150,94625,1988,1980,Akira,FAIL,4 notalk,15.757176,0.038576,0.038576,3.838235294,34
151,94721,1988,1980,Beetle Juice,PASS,1 ok,29.544705,144.427648,144.427648,3.4375,104
152,94862,1988,1980,Child's Play,PASS,1 ok,17.726823,65.480292,87.051866,2.95,10
153,94947,1988,1980,Dangerous Liaisons,PASS,1 ok,27.575058,68.346751,68.346751,3.926470588,34
154,95016,1988,1980,Die Hard,PASS,1 ok,55.150116,160.231261,273.996307,3.864238411,151
155,95489,1988,1980,The Land Before Time,PASS,1 ok,24.226658,94.72593,161.457571,3.4,5
156,95497,1988,1980,The Last Temptation of Christ,FAIL,3 men,13.787529,16.493007,16.493007,3.423076923,13
157,95631,1988,1980,Midnight Run,FAIL,3 men,59.08941,75.661244,160.749995,3.965517241,29
158,95687,1988,1980,My Stepmother Is an Alien,PASS,1 ok,31.514352,27.28749,27.28749,2.5,5
159,95690,1988,1980,Mystic Pizza,PASS,1 ok,11.817882,25.198114,25.198114,3.214285714,7
160,95889,1988,1980,Poltergeist III,PASS,1 ok,18.711647,27.799598,27.799598,,
161,95953,1988,1980,Rain Man,FAIL,4 notalk,49.241175,340.405101,813.070285,3.966386555,119
162,96061,1988,1980,Scrooged,PASS,1 ok,63.028704,118.825964,118.825964,3.316666667,30
163,96256,1988,1980,They Live,FAIL,5 nowomen,7.878588,25.605411,25.605411,,
164,96320,1988,1980,Twins,FAIL,3 men,29.544705,220.475172,426.625542,2.909090909,11
165,96438,1988,1980,Who Framed Roger Rabbit,FAIL,4 notalk,137.875291,303.547209,692.330924,3.666666667,108
166,96487,1988,1980,Young Guns,FAIL,4 notalk,25.605411,88.095701,88.095701,3.25,28
167,96754,1989,1980,The Abyss,PASS,1 ok,131.571219,101.954772,101.954772,3.612676056,71
168,96874,1989,1980,Back to the Future Part II,PASS,1 ok,75.183554,222.637302,624.023495,3.47979798,99
169,96895,1989,1980,Batman,FAIL,4 notalk,65.785609,472.131898,773.166847,3.397959184,196
170,96928,1989,1980,Bill & Ted's Excellent Adventure,FAIL,3 men,18.795888,76.095227,76.095227,3.4625,40
171,97165,1989,1980,Dead Poets Society,FAIL,4 notalk,30.825257,180.177604,450.161527,3.784210526,95
172,97499,1989,1980,Henry V,PASS,1 ok,16.9163,19.098688,19.098688,4.181818182,22
173,97576,1989,1980,Indiana Jones and the Last Crusade,FAIL,5 nowomen,90.220264,370.601926,891.248035,4.017006803,147
174,97742,1989,1980,Licence to Kill,FAIL,3 men,78.942731,65.159735,293.529779,3.294117647,17
175,97815,1989,1980,Major League,FAIL,4 notalk,20.675477,93.590469,93.590469,3.52173913,23
176,98206,1989,1980,Road House,FAIL,4 notalk,18.795888,56.481697,56.481697,1.75,6
177,98382,1989,1980,Star Trek V: The Final Frontier,FAIL,4 notalk,56.387665,98.133425,131.947137,2.78,25
178,98519,1989,1980,Troop Beverly Hills,PASS,1 ok,33.832599,13.515193,13.515193,,
179,98546,1989,1980,UHF,FAIL,4 notalk,9.397944,11.572924,11.572924,3.5625,8
180,98724,1989,1980,"Sex, Lies, and Videotape",FAIL,3 men,2.255507,46.504161,69.059227,3.637931034,29
181,99088,1990,1990,Back to the Future Part III,FAIL,4 notalk,71.319016,156.307443,434.511105,3.265957447,94
182,99253,1990,1990,Child's Play 2,PASS,1 ok,23.17868,47.97019,60.918157,2,5
183,99423,1990,1990,Die Hard 2,FAIL,2 dubious,124.808278,209.185588,427.582507,3.287878788,66
184,99487,1990,1990,Edward Scissorhands,PASS,1 ok,35.659508,96.23964,96.23964,3.848314607,89
185,99582,1990,1990,Flatliners,PASS,1 ok,46.35736,109.310929,109.310929,3.575,20
186,99653,1990,1990,Ghost,FAIL,3 men,39.225459,388.031265,922.868068,3.325396825,126
187,99685,1990,1990,Goodfellas,FAIL,3 men,44.574385,83.343062,83.343062,4.202290076,131
188,99785,1990,1990,Home Alone,FAIL,3 men,26.744631,509.505267,849.91705,3.112403101,129
189,99810,1990,1990,The Hunt for Red October,FAIL,4 notalk,53.489262,215.222722,357.486568,3.896907216,97
190,99817,1990,1990,Dark Angel (I Come in Peace),FAIL,5 nowomen,12.480828,7.796169,7.796169,,
191,100263,1990,1990,Nikita,PASS,1 ok,12.480828,8.946919,8.946919,3.91025641,39
192,100403,1990,1990,Predator 2,FAIL,3 men,62.404139,50.489429,97.650742,2.868421053,19
193,100405,1990,1990,Pretty Woman,PASS,1 ok,24.961656,318.093987,771.396947,3.360544218,147
194,100802,1990,1990,Total Recall,FAIL,4 notalk,222.871925,104.97797,354.127435,3.5625,104
195,100814,1990,1990,Tremors,PASS,1 ok,17.829754,29.717001,29.717001,3.423076923,13
196,101272,1991,1990,The Addams Family,PASS,1 ok,51.325211,194.184224,327.629772,3.285714286,35
197,101414,1991,1990,Beauty and the Beast,PASS,1 ok,34.216807,374.591278,772.310338,3.75,176
198,101452,1991,1990,Bill & Ted's Bogus Journey,FAIL,4 notalk,34.216807,64.22097,64.22097,3.1,15
199,102057,1991,1990,Hook,FAIL,3 men,119.758826,204.710301,514.714575,3.11627907,43
200,102070,1991,1990,Hudson Hawk,PASS,1 ok,111.204624,29.458817,29.458817,2.9,5
201,102510,1991,1990,The Naked Gun 2 1/2: The Smell of Fear,FAIL,4 notalk,39.349328,148.724056,148.724056,3.444444444,27
202,102798,1991,1990,Robin Hood: Prince of Thieves,FAIL,2 dubious,85.542018,283.133658,668.083163,3.113636364,44
203,102926,1991,1990,The Silence of the Lambs,PASS,1 ok,34.216807,223.652543,471.724395,4.138157895,304
204,102943,1991,1990,Slacker,PASS,1 ok,0.039349,2.10007,2.10007,3.3,5
205,102975,1991,1990,Star Trek VI: The Undiscovered Country,FAIL,3 men,46.19269,128.123117,165.780431,3.265957447,47
206,103060,1991,1990,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,PASS,1 ok,42.771009,134.569251,134.569251,2.5,10
207,103064,1991,1990,Terminator 2: Judgement Day,FAIL,2 dubious,171.084037,350.481895,884.189932,4.006329114,237
208,103247,1991,1990,White Fang,FAIL,4 notalk,23.951765,59.415931,59.415931,,
209,103639,1992,1990,Aladdin,FAIL,5 nowomen,46.489723,360.876835,836.898388,3.674418605,215
210,103644,1992,1990,Alien 3,FAIL,5 nowomen,91.319098,91.198182,263.165037,3.181818182,55
211,103776,1992,1990,Batman Returns,FAIL,5 nowomen,132.827779,270.360376,443.020974,3.0859375,64
212,103893,1992,1990,Buffy the Vampire Slayer,PASS,1 ok,11.622431,23.629512,23.629512,2.866666667,15
213,104036,1992,1990,The Crying Game,FAIL,3 men,6.641389,103.849232,103.849232,3.92,50
214,104070,1992,1990,Death Becomes Her,PASS,1 ok,91.319098,97.001885,247.429345,2.857142857,21
215,104257,1992,1990,A Few Good Men,FAIL,4 notalk,54.791459,234.673774,392.672121,3.861842105,76
216,104348,1992,1990,Glengarry Glen Ross,FAIL,5 nowomen,20.75434,17.807603,17.807603,3.87037037,27
217,104412,1992,1990,Hero,FAIL,4 notalk,69.734584,32.355474,110.889898,3.538461538,13
218,104431,1992,1990,Home Alone 2: Lost in New York,FAIL,4 notalk,33.206945,288.212232,596.056107,2.467741935,31
219,104694,1992,1990,A League of Their Own,PASS,1 ok,66.413889,178.543655,219.896498,3.447368421,57
220,104797,1992,1990,Malcolm X,FAIL,2 dubious,58.112153,79.978777,79.978777,3.965517241,29
221,104815,1992,1990,El Mariachi,FAIL,5 nowomen,0.011622,3.388636,3.39031,3.571428571,14
222,104868,1992,1990,The Mighty Ducks,FAIL,4 notalk,16.603472,84.266502,84.266502,2.727272727,22
223,104940,1992,1990,The Muppet Christmas Carol,FAIL,4 notalk,19.924167,45.296775,45.296775,3.642857143,14
224,104952,1992,1990,My Cousin Vinny,FAIL,4 notalk,18.26382,87.880798,87.880798,3.552631579,76
225,105151,1992,1990,The Player,PASS,1 ok,13.282778,36.039665,47.945352,4.204545455,44
226,105236,1992,1990,Reservoir Dogs,FAIL,5 nowomen,1.992417,4.702152,4.702152,4.162878788,132
227,105793,1992,1990,Wayne's World,FAIL,4 notalk,33.206945,202.059814,304.005134,3.391891892,74
229,106308,1992,1990,Army of Darkness,FAIL,3 men,18.26382,19.098934,35.702407,3.817307692,52
228,106226,1993,1990,The Age of Innocence,PASS,1 ok,54.823603,51.62286,51.62286,3.54,25
230,106582,1993,1990,Cliffhanger,FAIL,4 notalk,104.809829,135.525899,411.17702,3.08490566,106
231,106611,1993,1990,Cool Runnings,FAIL,4 notalk,22.574425,111.027894,250.021852,3.327586207,29
232,106677,1993,1990,Dazed and Confused,PASS,1 ok,11.125966,12.820482,12.820482,3.662162162,37
233,106977,1993,1990,The Fugitive,FAIL,3 men,70.948192,296.492106,570.351412,3.953051643,213
234,107007,1993,1990,Gettysburg,FAIL,5 nowomen,40.311473,17.304904,17.304904,3.5,5
235,107048,1993,1990,Groundhog Day,FAIL,3 men,23.5419,114.33458,114.33458,3.839393939,165
236,107120,1993,1990,Hocus Pocus,PASS,1 ok,45.148849,63.467174,63.467174,3.285714286,7
237,107290,1993,1990,Jurassic Park,PASS,1 ok,101.584911,638.063379,1669.90577,3.70620438,274
238,107614,1993,1990,Mrs. Doubtfire,PASS,1 ok,40.311473,353.443011,711.555544,3.467320261,153
239,107943,1993,1990,The Remains of the Day,FAIL,5 nowomen,24.186884,37.013943,103.124758,4.043478261,46
240,108052,1993,1990,Schindler's List,PASS,1 ok,40.311473,154.904378,518.18877,4.303278689,244
241,108255,1993,1990,Super Mario Bros.,FAIL,2 dubious,67.723274,33.611556,33.611556,1.735294118,17
242,108358,1993,1990,Tombstone,PASS,1 ok,40.311473,91.112095,91.112095,3.48245614,57
272,112389,1993,1990,The Princess and the Cobbler,FAIL,5 nowomen,38.699014,1.07918,1.07918,,
773,311648,1993,1990,Pieces of April,PASS,1 ok,0.483738,4.077367,5.789647,3.55,10
243,109040,1994,1990,Ace Ventura: Pet Detective,FAIL,3 men,18.859976,113.501532,168.509796,2.871428571,175
244,109254,1994,1990,Beverly Hills Cop III,FAIL,5 nowomen,78.583235,66.932266,187.312473,2.631578947,57
245,109445,1994,1990,Clerks.,FAIL,4 notalk,0.042435,4.830398,6.12044,3.963302752,109
246,109446,1994,1990,The Client,PASS,1 ok,70.724911,144.774225,184.851675,3.328571429,70
247,109504,1994,1990,Crooklyn,PASS,1 ok,22.003306,20.469628,20.469628,3.357142857,7
248,109686,1994,1990,Dumb & Dumber,FAIL,3 men,25.146635,199.877046,387.258182,3.110759494,158
249,109707,1994,1990,Ed Wood,PASS,1 ok,28.289965,9.160394,9.160394,3.903846154,78
250,109830,1994,1990,Forrest Gump,FAIL,4 notalk,86.441558,518.169206,1067.789822,4.054252199,341
251,110074,1994,1990,The Hudsucker Proxy,FAIL,4 notalk,62.866588,4.426622,23.477761,3.87755102,49
252,110322,1994,1990,Legends of the Fall,PASS,1 ok,47.149941,104.519746,252.256228,3.48630137,73
253,110357,1994,1990,The Lion King,FAIL,4 notalk,124.633011,664.468621,1497.608078,3.7775,200
254,110367,1994,1990,Little Women,PASS,1 ok,23.57497,78.588426,78.588426,3.715686275,51
255,110475,1994,1990,The Mask,FAIL,4 notalk,28.289965,188.474233,552.628944,3.070063694,157
256,110622,1994,1990,Naked Gun 33 1/3: The Final Insult,FAIL,3 men,47.149941,80.220683,80.220683,3.052238806,67
257,110857,1994,1990,Police Academy: Mission to Moscow,FAIL,4 notalk,15.716647,0.198418,0.198418,1.916666667,6
258,110889,1994,1990,Priest,PASS,1 ok,94.299882,45.793007,132.261912,3.75,16
259,110912,1994,1990,Pulp Fiction,PASS,1 ok,12.573318,169.627825,334.652619,4.25617284,324
260,111070,1994,1990,The Santa Clause,FAIL,4 notalk,34.576623,227.629474,298.30196,2.964285714,70
261,111143,1994,1990,The Shadow,FAIL,5 nowomen,62.866588,50.034889,50.034889,3.333333333,6
262,111161,1994,1990,The Shawshank Redemption,FAIL,5 nowomen,39.291617,44.38612,44.38612,4.487138264,311
263,111255,1994,1990,The Specialist,FAIL,4 notalk,70.724911,90.154744,90.154744,2.909090909,44
264,111257,1994,1990,Speed,PASS,1 ok,47.149941,190.561429,445.095443,3.566666667,180
265,111282,1994,1990,Stargate,FAIL,4 notalk,86.441558,112.477236,308.935323,3.368965517,145
266,111301,1994,1990,Street Fighter,PASS,1 ok,55.008264,52.529749,156.259619,2.1,5
267,111438,1994,1990,Timecop,FAIL,4 notalk,44.006612,70.49479,160.394011,3.261904762,21
268,111503,1994,1990,True Lies,FAIL,4 notalk,157.16647,229.906901,574.129115,3.515151515,198
